LocalDateTime,Flow (cfs),Temperture (C)
2016-11-06 07:30:00,4.105942,6.077000
2016-11-06 07:45:00,4.105942,6.051000
2016-11-06 08:00:00,3.907724,6.026000
2016-11-06 08:15:00,3.992675,6.026000
2016-11-06 08:30:00,3.907724,6.026000
2016-11-06 08:45:00,3.907724,6.026000
2016-11-06 09:00:00,3.907724,6.000000
2016-11-06 09:15:00,3.907724,6.000000
2016-11-06 09:30:00,3.907724,5.975000
2016-11-06 09:45:00,3.907724,5.975000
2016-11-06 10:00:00,3.907724,5.975000
2016-11-06 10:15:00,4.049309,5.975000
2016-11-06 10:30:00,3.992675,5.975000
2016-11-06 10:45:00,3.992675,5.975000
2016-11-06 11:00:00,3.851091,6.000000
2016-11-06 11:15:00,3.907724,6.000000
2016-11-06 11:30:00,3.992675,6.000000
2016-11-06 11:45:00,3.851091,6.000000
2016-11-06 12:00:00,3.794457,6.026000
2016-11-06 12:15:00,3.794457,6.077000
2016-11-06 12:30:00,3.794457,6.102000
2016-11-06 12:45:00,3.652873,6.153000
2016-11-06 13:00:00,3.851091,6.179000
2016-11-06 13:15:00,3.794457,6.204000
2016-11-06 13:30:00,3.851091,6.230000
2016-11-06 13:45:00,3.907724,6.230000
2016-11-06 14:00:00,3.907724,6.255000
2016-11-06 14:15:00,3.992675,6.331000
2016-11-06 14:30:00,3.992675,6.357000
2016-11-06 14:45:00,4.049309,6.433000
2016-11-06 15:00:00,4.049309,6.458000
2016-11-06 15:15:00,3.992675,6.535000
2016-11-06 15:30:00,3.992675,6.585000
2016-11-06 15:45:00,3.907724,6.661000
2016-11-06 16:00:00,3.907724,6.687000
2016-11-06 16:15:00,3.794457,6.737000
2016-11-06 16:30:00,3.794457,6.788000
2016-11-06 16:45:00,3.794457,6.839000
2016-11-06 17:00:00,3.794457,6.889000
2016-11-06 17:15:00,3.652873,6.940000
2016-11-06 17:30:00,3.652873,6.990000
2016-11-06 17:45:00,3.652873,7.066000
2016-11-06 18:00:00,3.794457,7.091000
2016-11-06 18:15:00,3.907724,7.142000
2016-11-06 18:30:00,3.794457,7.167000
2016-11-06 18:45:00,3.794457,7.192000
2016-11-06 19:00:00,3.907724,7.217000
2016-11-06 19:15:00,3.907724,7.242000
2016-11-06 19:30:00,3.907724,7.242000
2016-11-06 19:45:00,3.907724,7.242000
2016-11-06 20:00:00,3.907724,7.242000
2016-11-06 20:15:00,3.992675,7.192000
2016-11-06 20:30:00,4.049309,7.192000
2016-11-06 20:45:00,3.907724,7.167000
2016-11-06 21:00:00,3.794457,7.142000
2016-11-06 21:15:00,3.907724,7.142000
2016-11-06 21:30:00,3.794457,7.091000
2016-11-06 21:45:00,3.794457,7.091000
2016-11-06 22:00:00,3.794457,7.066000
2016-11-06 22:15:00,3.794457,7.041000
2016-11-06 22:30:00,3.794457,7.015000
2016-11-06 22:45:00,3.794457,6.990000
2016-11-06 23:00:00,3.851091,6.965000
2016-11-06 23:15:00,3.907724,6.940000
2016-11-06 23:30:00,3.907724,6.940000
2016-11-06 23:45:00,3.907724,6.889000
2016-11-07 00:00:00,3.907724,6.889000
2016-11-07 00:15:00,3.851091,6.864000
2016-11-07 00:30:00,3.907724,6.839000
2016-11-07 00:45:00,3.907724,6.813000
2016-11-07 01:00:00,3.851091,6.788000
2016-11-07 01:15:00,3.794457,6.763000
2016-11-07 01:30:00,3.737823,6.737000
2016-11-07 01:45:00,3.652873,6.737000
2016-11-07 02:00:00,3.794457,6.712000
2016-11-07 02:15:00,3.737823,6.687000
2016-11-07 02:30:00,3.737823,6.661000
2016-11-07 02:45:00,3.794457,6.636000
2016-11-07 03:00:00,3.652873,6.611000
2016-11-07 03:15:00,3.794457,6.585000
2016-11-07 03:30:00,3.794457,6.560000
2016-11-07 03:45:00,3.907724,6.535000
2016-11-07 04:00:00,3.907724,6.509000
2016-11-07 04:15:00,3.907724,6.484000
2016-11-07 04:30:00,3.992675,6.458000
2016-11-07 04:45:00,3.992675,6.433000
2016-11-07 05:00:00,3.907724,6.408000
2016-11-07 05:15:00,3.992675,6.382000
2016-11-07 05:30:00,3.992675,6.357000
2016-11-07 05:45:00,3.907724,6.331000
2016-11-07 06:00:00,3.907724,6.331000
2016-11-07 06:15:00,3.907724,6.306000
2016-11-07 06:30:00,4.190893,6.281000
2016-11-07 06:45:00,3.992675,6.255000
2016-11-07 07:00:00,3.907724,6.255000
2016-11-07 07:15:00,3.907724,6.230000
2016-11-07 07:30:00,3.907724,6.230000
2016-11-07 07:45:00,3.907724,6.204000
2016-11-07 08:00:00,3.907724,6.179000
2016-11-07 08:15:00,3.907724,6.153000
2016-11-07 08:30:00,3.907724,6.153000
2016-11-07 08:45:00,3.907724,6.128000
2016-11-07 09:00:00,3.992675,6.128000
2016-11-07 09:15:00,3.907724,6.102000
2016-11-07 09:30:00,3.794457,6.077000
2016-11-07 09:45:00,3.737823,6.077000
2016-11-07 10:00:00,3.794457,6.077000
2016-11-07 10:15:00,3.737823,6.051000
2016-11-07 10:30:00,3.737823,6.051000
2016-11-07 10:45:00,3.737823,6.051000
2016-11-07 11:00:00,3.652873,6.051000
2016-11-07 11:15:00,3.652873,6.051000
2016-11-07 11:30:00,3.652873,6.051000
2016-11-07 11:45:00,3.652873,6.051000
2016-11-07 12:00:00,3.652873,6.077000
2016-11-07 12:15:00,3.652873,6.077000
2016-11-07 12:30:00,3.652873,6.128000
2016-11-07 12:45:00,3.652873,6.153000
2016-11-07 13:00:00,3.652873,6.179000
2016-11-07 13:15:00,3.652873,6.179000
2016-11-07 13:30:00,3.652873,6.204000
2016-11-07 13:45:00,3.652873,6.230000
2016-11-07 14:00:00,3.794457,6.230000
2016-11-07 14:15:00,3.652873,6.255000
2016-11-07 14:30:00,3.652873,6.281000
2016-11-07 14:45:00,3.737823,6.331000
2016-11-07 15:00:00,3.652873,6.357000
2016-11-07 15:15:00,3.652873,6.433000
2016-11-07 15:30:00,3.652873,6.458000
2016-11-07 15:45:00,3.652873,6.509000
2016-11-07 16:00:00,3.737823,6.560000
2016-11-07 16:15:00,3.596239,6.585000
2016-11-07 16:30:00,3.652873,6.611000
2016-11-07 16:45:00,3.652873,6.636000
2016-11-07 17:00:00,3.794457,6.687000
2016-11-07 17:15:00,3.907724,6.712000
2016-11-07 17:30:00,3.851091,6.737000
2016-11-07 17:45:00,3.907724,6.763000
2016-11-07 18:00:00,3.907724,6.813000
2016-11-07 18:15:00,3.907724,6.839000
2016-11-07 18:30:00,3.907724,6.864000
2016-11-07 18:45:00,3.907724,6.889000
2016-11-07 19:00:00,3.907724,6.914000
2016-11-07 19:15:00,3.907724,6.940000
2016-11-07 19:30:00,3.907724,6.940000
2016-11-07 19:45:00,3.907724,6.940000
2016-11-07 20:00:00,3.907724,6.940000
2016-11-07 20:15:00,3.907724,6.914000
2016-11-07 20:30:00,3.907724,6.914000
2016-11-07 20:45:00,3.907724,6.889000
2016-11-07 21:00:00,3.907724,6.864000
2016-11-07 21:15:00,3.794457,6.839000
2016-11-07 21:30:00,3.794457,6.788000
2016-11-07 21:45:00,3.737823,6.763000
2016-11-07 22:00:00,3.794457,6.737000
2016-11-07 22:15:00,3.794457,6.712000
2016-11-07 22:30:00,3.652873,6.687000
2016-11-07 22:45:00,3.652873,6.661000
2016-11-07 23:00:00,3.652873,6.636000
2016-11-07 23:15:00,3.652873,6.611000
2016-11-07 23:30:00,3.652873,6.585000
2016-11-07 23:45:00,3.652873,6.585000
2016-11-08 00:00:00,3.652873,6.560000
2016-11-08 00:15:00,3.539605,6.535000
2016-11-08 00:30:00,3.539605,6.509000
2016-11-08 00:45:00,3.652873,6.509000
2016-11-08 01:00:00,3.539605,6.484000
2016-11-08 01:15:00,3.652873,6.458000
2016-11-08 01:30:00,3.652873,6.458000
2016-11-08 01:45:00,3.652873,6.433000
2016-11-08 02:00:00,3.652873,6.433000
2016-11-08 02:15:00,3.652873,6.382000
2016-11-08 02:30:00,3.652873,6.382000
2016-11-08 02:45:00,3.652873,6.357000
2016-11-08 03:00:00,3.737823,6.331000
2016-11-08 03:15:00,3.794457,6.306000
2016-11-08 03:30:00,3.907724,6.281000
2016-11-08 03:45:00,3.907724,6.230000
2016-11-08 04:00:00,3.907724,6.230000
2016-11-08 04:15:00,3.851091,6.204000
2016-11-08 04:30:00,3.907724,6.179000
2016-11-08 04:45:00,3.851091,6.153000
2016-11-08 05:00:00,3.794457,6.153000
2016-11-08 05:15:00,3.851091,6.128000
2016-11-08 05:30:00,3.794457,6.128000
2016-11-08 05:45:00,3.851091,6.102000
2016-11-08 06:00:00,3.851091,6.102000
2016-11-08 06:15:00,3.907724,6.102000
2016-11-08 06:30:00,3.907724,6.077000
2016-11-08 06:45:00,3.907724,6.077000
2016-11-08 07:00:00,3.907724,6.077000
2016-11-08 07:15:00,3.851091,6.077000
2016-11-08 07:30:00,3.851091,6.051000
2016-11-08 07:45:00,3.851091,6.051000
2016-11-08 08:00:00,3.851091,6.026000
2016-11-08 08:15:00,3.851091,6.026000
2016-11-08 08:30:00,3.907724,6.026000
2016-11-08 08:45:00,3.851091,6.000000
2016-11-08 09:00:00,3.907724,5.975000
2016-11-08 09:15:00,3.794457,5.975000
2016-11-08 09:30:00,3.794457,5.975000
2016-11-08 09:45:00,3.851091,5.949000
2016-11-08 10:00:00,3.907724,5.949000
2016-11-08 10:15:00,3.851091,5.924000
2016-11-08 10:30:00,3.737823,5.949000
2016-11-08 10:45:00,3.652873,5.949000
2016-11-08 11:00:00,3.652873,5.949000
2016-11-08 11:15:00,3.652873,5.949000
2016-11-08 11:30:00,3.596239,5.949000
2016-11-08 11:45:00,3.596239,5.949000
2016-11-08 12:00:00,3.539605,5.975000
2016-11-08 12:15:00,3.482972,6.000000
2016-11-08 12:30:00,3.539605,6.051000
2016-11-08 12:45:00,3.539605,6.077000
2016-11-08 13:00:00,3.482972,6.102000
2016-11-08 13:15:00,3.652873,6.128000
2016-11-08 13:30:00,3.652873,6.128000
2016-11-08 13:45:00,3.596239,6.153000
2016-11-08 14:00:00,3.652873,6.179000
2016-11-08 14:15:00,3.539605,6.204000
2016-11-08 14:30:00,3.652873,6.230000
2016-11-08 14:45:00,3.539605,6.255000
2016-11-08 15:00:00,3.539605,6.306000
2016-11-08 15:15:00,3.652873,6.357000
2016-11-08 15:30:00,3.652873,6.382000
2016-11-08 15:45:00,3.652873,6.433000
2016-11-08 16:00:00,3.851091,6.484000
2016-11-08 16:15:00,3.851091,6.484000
2016-11-08 16:30:00,3.851091,6.535000
2016-11-08 16:45:00,3.851091,6.560000
2016-11-08 17:00:00,3.851091,6.585000
2016-11-08 17:15:00,3.907724,6.636000
2016-11-08 17:30:00,3.851091,6.661000
2016-11-08 17:45:00,3.851091,6.687000
2016-11-08 18:00:00,3.851091,6.737000
2016-11-08 18:15:00,3.851091,6.763000
2016-11-08 18:30:00,3.851091,6.788000
2016-11-08 18:45:00,3.907724,6.839000
2016-11-08 19:00:00,3.851091,6.864000
2016-11-08 19:15:00,3.851091,6.889000
2016-11-08 19:30:00,3.907724,6.889000
2016-11-08 19:45:00,3.851091,6.914000
2016-11-08 20:00:00,3.851091,6.914000
2016-11-08 20:15:00,3.851091,6.914000
2016-11-08 20:30:00,3.652873,6.889000
2016-11-08 20:45:00,3.652873,6.889000
2016-11-08 21:00:00,3.737823,6.864000
2016-11-08 21:15:00,3.596239,6.839000
2016-11-08 21:30:00,3.539605,6.813000
2016-11-08 21:45:00,3.539605,6.788000
2016-11-08 22:00:00,3.539605,6.763000
2016-11-08 22:15:00,3.539605,6.737000
2016-11-08 22:30:00,3.539605,6.712000
2016-11-08 22:45:00,3.539605,6.687000
2016-11-08 23:00:00,3.596239,6.661000
2016-11-08 23:15:00,3.596239,6.636000
2016-11-08 23:30:00,3.539605,6.611000
2016-11-08 23:45:00,3.652873,6.585000
2016-11-09 00:00:00,3.596239,6.585000
2016-11-09 00:15:00,3.652873,6.560000
2016-11-09 00:30:00,3.596239,6.535000
2016-11-09 00:45:00,3.596239,6.535000
2016-11-09 01:00:00,3.596239,6.509000
2016-11-09 01:15:00,3.596239,6.484000
2016-11-09 01:30:00,3.539605,6.458000
2016-11-09 01:45:00,3.539605,6.458000
2016-11-09 02:00:00,3.596239,6.433000
2016-11-09 02:15:00,3.596239,6.433000
2016-11-09 02:30:00,3.596239,6.408000
2016-11-09 02:45:00,3.794457,6.382000
2016-11-09 03:00:00,3.737823,6.357000
2016-11-09 03:15:00,3.794457,6.331000
2016-11-09 03:30:00,3.794457,6.306000
2016-11-09 03:45:00,3.851091,6.281000
2016-11-09 04:00:00,3.794457,6.255000
2016-11-09 04:15:00,3.794457,6.255000
2016-11-09 04:30:00,3.794457,6.230000
2016-11-09 04:45:00,3.851091,6.230000
2016-11-09 05:00:00,3.851091,6.204000
2016-11-09 05:15:00,3.794457,6.179000
2016-11-09 05:30:00,3.794457,6.179000
2016-11-09 05:45:00,3.851091,6.179000
2016-11-09 06:00:00,3.851091,6.153000
2016-11-09 06:15:00,3.851091,6.153000
2016-11-09 06:30:00,3.851091,6.153000
2016-11-09 06:45:00,3.794457,6.128000
2016-11-09 07:00:00,3.794457,6.128000
2016-11-09 07:15:00,3.794457,6.128000
2016-11-09 07:30:00,3.851091,6.128000
2016-11-09 07:45:00,3.794457,6.102000
2016-11-09 08:00:00,3.794457,6.102000
2016-11-09 08:15:00,3.794457,6.102000
2016-11-09 08:30:00,3.794457,6.077000
2016-11-09 08:45:00,3.851091,6.077000
2016-11-09 09:00:00,3.794457,6.051000
2016-11-09 09:15:00,3.851091,6.051000
2016-11-09 09:30:00,3.794457,6.026000
2016-11-09 09:45:00,3.737823,6.026000
2016-11-09 10:00:00,3.737823,6.026000
2016-11-09 10:15:00,3.652873,6.026000
2016-11-09 10:30:00,3.652873,6.026000
2016-11-09 10:45:00,3.596239,6.026000
2016-11-09 11:00:00,3.539605,6.026000
2016-11-09 11:15:00,3.539605,6.026000
2016-11-09 11:30:00,3.539605,6.026000
2016-11-09 11:45:00,3.539605,6.026000
2016-11-09 12:00:00,3.482972,6.026000
